"game_date","day_of_week","away_team","away_score","home_team","home_score","status","result","winner","is_conference","location","boxscore_url"
2026-04-15,"Wednesday","Saint Mary's",6,"Macalester",7,"Final","Final","Macalester",TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP215GJ0LJKfedTBfgy3D%2fkF6kvTpZR44tPnEOElaEHabDugj84XB90nxTJkAkKlN%2bG&path=baseball"
2026-04-15,"Wednesday","Hamline",0,"University of Northwestern (MN)",7,"Final","Final","University of Northwestern (MN)",FALSE,"St. Paul, MN // Reynolds Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgi0l8ayCALFohX25nF1EgWzwHgSe%2bE78ZFdcsv%2fSEkA67Pd21GP7LeDsZzdYgP86tn&path=baseball"
2026-04-15,"Wednesday","University of Wisconsin-La Crosse",7,"St. Olaf",5,"Final","Final","University of Wisconsin-La Crosse",FALSE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhL4YfbRdgZVg7qk67zCucClQOpLO1njOWlG%2bIvOt7byVMxH%2fsA1oNSqNGOkJ1YX0MF&path=baseball"
2026-04-16,"Thursday","University of Northwestern (MN)",18,"Augsburg",5,"Final","Final
                                                                                        
                                            
                                            
                                                (7 inn.)","University of Northwestern (MN)",FALSE,"Minneapolis, MN // Parade Stadium","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhtveQyeNwbkzAlu5obewpsYUzVuJNuGhnX5KgPVKMnlSmZuipFjrSeq5ktb7%2fLbkz%2bjc95y58kHGZtJXXgp2BzE%3d&path=baseball"
2026-04-17,"Friday","University of Northwestern (MN)",2,"Bethel",3,"Final","Final","Bethel",FALSE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UZfnehmXIO36DSK4jxuN2xZLeCMuSE093ibHrY7BR3o1%2fM3U1e4zAdzUKKIQsu5el&path=baseball"
2026-04-19,"Sunday","Macalester",NA,"Carleton",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-19,"Sunday","Concordia",NA,"Augsburg",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-19,"Sunday","St. Scholastica",NA,"Saint Mary's",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)",NA
2026-04-19,"Sunday","St. Olaf",NA,"Saint John's",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-19,"Sunday","St. Olaf",NA,"Saint John's",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-19,"Sunday","St. Scholastica",NA,"Saint Mary's",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)",NA
2026-04-19,"Sunday","Concordia",NA,"Augsburg",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-19,"Sunday","Macalester",NA,"Carleton",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-20,"Monday","Gustavus",NA,"Hamline",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-20,"Monday","Gustavus",NA,"Hamline",NA,"5:00 P.M.","5:00 P.M.",NA,TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-21,"Tuesday","Saint Mary's",NA,"Concordia",NA,"12:00 P.M.","12:00 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)",NA
2026-04-21,"Tuesday","St. Scholastica",NA,"Bethel",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-21,"Tuesday","Carleton",NA,"Gustavus",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-21,"Tuesday","Saint Mary's",NA,"Concordia",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)",NA
2026-04-21,"Tuesday","Saint John's",NA,"Macalester",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-21,"Tuesday","Hamline",NA,"St. Olaf",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-21,"Tuesday","Saint John's",NA,"Macalester",NA,"4:30 P.M.","4:30 P.M.",NA,TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-21,"Tuesday","St. Scholastica",NA,"Bethel",NA,"4:30 P.M.","4:30 P.M.",NA,TRUE,"Arden Hills, MN // Hargis Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-21,"Tuesday","Carleton",NA,"Gustavus",NA,"5:00 P.M.","5:00 P.M.",NA,TRUE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-21,"Tuesday","Hamline",NA,"St. Olaf",NA,"5:00 P.M.","5:00 P.M.",NA,TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-22,"Wednesday","North Central University (MN)",NA,"Carleton",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                        
                                            (DH)",NA
2026-04-22,"Wednesday","Augsburg",NA,"University of Northwestern (MN)",NA,"4:00 P.M.","4:00 P.M.",NA,FALSE,"St. Paul, MN // Reynolds Field
                                        
                                        
                                        
                                            (DH)",NA
2026-04-22,"Wednesday","Bethany Lutheran College",NA,"Gustavus",NA,"4:00 P.M.","4:00 P.M.",NA,FALSE,"St. Peter, MN // Gustie Baseball Field
                                        
                                        
                                        
                                            (DH)",NA
2026-04-22,"Wednesday","Crown College",NA,"Bethel",NA,"Final","Final
                                                                                        
                                            
                                            
                                                Suspended After 2.5 Inning Due To Time Constraints, BU 9, CC 3",NA,FALSE,"Minneapolis, MN // U.S. Bank Stadium",NA
2026-04-22,"Wednesday","University of Wisconsin-Superior",NA,"St. Scholastica",NA,"4:00 P.M.","4:00 P.M.",NA,FALSE,"Duluth, MN // Wade Stadium",NA
2026-04-22,"Wednesday","North Central University (MN)",NA,"Carleton",NA,"5:00 P.M.","5:00 P.M.",NA,FALSE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                        
                                            (DH)",NA
2026-04-22,"Wednesday","Augsburg",NA,"University of Northwestern (MN)",NA,"6:30 P.M.","6:30 P.M.",NA,FALSE,"St. Paul, MN // Reynolds Field
                                        
                                        
                                        
                                            (DH)",NA
2026-04-23,"Thursday","University of Minnesota Morris",NA,"Concordia",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                        
                                            (DH)",NA
2026-04-23,"Thursday","Gustavus",NA,"Minnesota State University-Mankato",NA,"4:00 P.M.","4:00 P.M.",NA,FALSE,"Mankato, MN // Bowyer Field",NA
2026-04-23,"Thursday","University of Minnesota Morris",NA,"Concordia",NA,"5:00 P.M.","5:00 P.M.",NA,FALSE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                        
                                            (DH)",NA
2026-04-24,"Friday","Minnesota-Morris",NA,"Saint John's",NA,"5:00 P.M.","5:00 P.M.",NA,FALSE,"Collegeville, Minn.
                                        
                                        
                                        
                                            (DH)",NA
2026-04-25,"Saturday","Hamline",NA,"St. Scholastica",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-25,"Saturday","Gustavus",NA,"Saint Mary's",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-25,"Saturday","Carleton",NA,"Concordia",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-25,"Saturday","Bethel",NA,"St. Olaf",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-25,"Saturday","Saint John's",NA,"Augsburg",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-25,"Saturday","Macalester",NA,"University of Minnesota Morris",NA,"2:00 P.M.","2:00 P.M.",NA,FALSE,"St. Paul, MN // Nicholson Field",NA
2026-04-25,"Saturday","Hamline",NA,"St. Scholastica",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-25,"Saturday","Gustavus",NA,"Saint Mary's",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-25,"Saturday","Saint John's",NA,"Augsburg",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-25,"Saturday","Bethel",NA,"St. Olaf",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Northfield, MN // Mark Almli Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-25,"Saturday","Carleton",NA,"Concordia",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-26,"Sunday","St. Olaf",NA,"Saint Mary's",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-26,"Sunday","Concordia",NA,"University of Minnesota Morris",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"Morris, MN // Chizek Field",NA
2026-04-26,"Sunday","St. Olaf",NA,"Saint Mary's",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Winona, MN // Max Molock Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-27,"Monday","North Central University (MN)",NA,"Augsburg",NA,"3:00 P.M.","3:00 P.M.",NA,FALSE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                        
                                            (DH)",NA
2026-04-27,"Monday","North Central University (MN)",NA,"Augsburg",NA,"5:30 P.M.","5:30 P.M.",NA,FALSE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                        
                                            (DH)",NA
2026-04-27,"Monday","Hamline",NA,"University of Northwestern (MN)",NA,"6:00 P.M.","6:00 P.M.",NA,FALSE,"St. Paul, MN // Reynolds Field",NA
2026-04-27,"Monday","Macalester",NA,"Bethany Lutheran College",NA,"6:00 P.M.","6:00 P.M.",NA,FALSE,"Mankato, MN // ISG Field",NA
2026-04-28,"Tuesday","Bethel",NA,"Concordia",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-28,"Tuesday","Gustavus",NA,"St. Scholastica",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-28,"Tuesday","University of Northwestern (MN)",NA,"Saint John's",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"Collegeville, MN // Becker Park
                                        
                                        
                                        
                                            (DH)",NA
2026-04-28,"Tuesday","Bethel",NA,"Concordia",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Moorhead, MN // Bucky Burgau Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-28,"Tuesday","Gustavus",NA,"St. Scholastica",NA,"4:30 P.M.","4:30 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-28,"Tuesday","University of Northwestern (MN)",NA,"Saint John's",NA,"4:30 P.M.","4:30 P.M.",NA,FALSE,"Collegeville, MN // Becker Park
                                        
                                        
                                        
                                            (DH)",NA
2026-04-28,"Tuesday","St. Olaf",NA,"Crown College",NA,"5:00 P.M.","5:00 P.M.",NA,FALSE,"St. Bonifacius, MN // Missile Park",NA
2026-04-29,"Wednesday","Carleton",NA,"Saint John's",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-29,"Wednesday","Augsburg",NA,"Macalester",NA,"2:30 P.M.","2:30 P.M.",NA,TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-29,"Wednesday","Carleton",NA,"Saint John's",NA,"4:30 P.M.","4:30 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-29,"Wednesday","Augsburg",NA,"Macalester",NA,"5:00 P.M.","5:00 P.M.",NA,TRUE,"St. Paul, MN // Nicholson Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-04-29,"Wednesday","Hamline",NA,"Bethany Lutheran College",NA,"6:00 P.M.","6:00 P.M.",NA,FALSE,"Mankato, MN // ISG Field",NA
2026-04-30,"Thursday","Ripon College",NA,"St. Scholastica",NA,"12:00 P.M.","12:00 P.M.",NA,FALSE,"Duluth, MN // Wade Stadium
                                        
                                        
                                        
                                            (DH)",NA
2026-04-30,"Thursday","Ripon College",NA,"St. Scholastica",NA,"2:00 P.M.","2:00 P.M.",NA,FALSE,"Duluth, MN // Wade Stadium
                                        
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","Saint Mary's",NA,"Carleton",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","Gustavus",NA,"Luther College",NA,"1:00 P.M.","1:00 P.M.",NA,FALSE,"Decorah, IA // Luther Baseball Field
                                        
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","Concordia",NA,"St. Scholastica",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","Bethel",NA,"Saint John's",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","St. Olaf",NA,"Augsburg",NA,"1:00 P.M.","1:00 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","Bethel",NA,"Saint John's",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Collegeville, MN // Becker Park
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","Concordia",NA,"St. Scholastica",NA,"3:00 P.M.","3:00 P.M.",NA,TRUE,"Duluth, MN // Wade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","Gustavus",NA,"Luther College",NA,"3:00 P.M.","3:00 P.M.",NA,FALSE,"Decorah, IA // Luther Baseball Field
                                        
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","Saint Mary's",NA,"Carleton",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","St. Olaf",NA,"Augsburg",NA,"3:30 P.M.","3:30 P.M.",NA,TRUE,"Minneapolis, MN // Parade Stadium
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","Macalester",NA,"Hamline",NA,"6:30 P.M.","6:30 P.M.",NA,TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-05-02,"Saturday","Macalester",NA,"Hamline",NA,"9:00 P.M.","9:00 P.M.",NA,TRUE,"St. Paul, MN // CHS Field
                                        
                                        
                                            (Conf.)
                                        
                                        
                                            (DH)",NA
2026-05-04,"Monday","Crown College",NA,"Gustavus",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"St. Peter, MN // Gustie Baseball Field",NA
2026-05-04,"Monday","University of Minnesota Morris",NA,"Saint John's",NA,"4:00 P.M.","4:00 P.M.",NA,FALSE,"Collegeville, MN // Becker Park",NA
2026-05-04,"Monday","Gustavus",NA,"Bethany Lutheran College",NA,"7:30 P.M.","7:30 P.M.",NA,FALSE,"St. Peter, MN // Gustie Baseball Field",NA
2026-05-05,"Tuesday","Martin Luther College",NA,"Carleton",NA,"2:30 P.M.","2:30 P.M.",NA,FALSE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                        
                                            (DH)",NA
2026-05-05,"Tuesday","Martin Luther College",NA,"Carleton",NA,"5:00 P.M.","5:00 P.M.",NA,FALSE,"Northfield, MN // Mel Taube Field
                                        
                                        
                                        
                                            (DH)",NA
